compare,timestampA,timestampB,hungarian
181,2008-04-22_00-16-29,2008-04-23_05-46-55,0.8238016647531574
182,2008-04-23_05-46-55,2008-05-13_02-43-27,0.8095938576349023
183,2008-05-13_02-43-27,2008-05-16_16-10-31,0.7837996621869721
184,2008-05-16_16-10-31,2008-05-18_14-39-43,0.8100856697819315
185,2008-05-18_14-39-43,2008-05-18_23-05-34,0.7680446927374298
186,2008-05-18_23-05-34,2008-05-19_08-25-23,0.8060152489371418
187,2008-05-19_08-25-23,2008-05-22_02-07-58,0.8373430595496949
188,2008-05-22_02-07-58,2008-05-22_21-56-26,0.8306087443553751
189,2008-05-22_21-56-26,2008-05-24_20-47-18,0.82973360870935
190,2008-05-24_20-47-18,2008-05-26_12-01-49,0.831413869149718
191,2008-05-26_12-01-49,2008-05-27_08-41-32,0.856792802884447
192,2008-05-27_08-41-32,2008-05-27_10-55-34,0.7598282713596366
193,2008-05-27_10-55-34,2008-05-28_12-00-59,0.8670848708487088
194,2008-05-28_12-00-59,2008-06-01_22-36-39,0.8091936590474126
195,2008-06-01_22-36-39,2008-06-02_04-51-29,0.810553633217993
196,2008-06-02_04-51-29,2008-06-02_13-28-47,0.8181687353840621
197,2008-06-02_13-28-47,2008-06-02_18-59-16,0.8182144652732888
198,2008-06-02_18-59-16,2008-06-04_11-28-24,0.7807231362990046
199,2008-06-04_11-28-24,2008-06-04_22-41-14,0.8449793486356559
200,2008-06-04_22-41-14,2008-06-12_20-23-03,0.7993554714866191
201,2008-06-12_20-23-03,2008-06-13_11-16-09,0.8016634017252635
202,2008-06-13_11-16-09,2008-06-15_18-35-34,0.8117331683678726
203,2008-06-15_18-35-34,2008-06-15_19-02-31,0.8231049460557659
204,2008-06-15_19-02-31,2008-06-15_20-14-26,0.8412848535799355
205,2008-06-15_20-14-26,2008-06-15_20-15-27,0.8426860025220679
206,2008-06-15_20-15-27,2008-06-16_04-09-25,0.8086744337904251
207,2008-06-16_04-09-25,2008-06-23_22-31-52,0.8123174210399698
208,2008-06-23_22-31-52,2008-07-01_12-20-20,0.8218439120078463
209,2008-07-01_12-20-20,2008-07-04_10-25-44,0.7895653338691316
210,2008-07-04_10-25-44,2008-07-09_09-50-33,0.8438270590169326
211,2008-07-09_09-50-33,2008-07-09_21-24-18,0.8477783518470678
212,2008-07-09_21-24-18,2008-07-10_14-16-11,0.8509106174115215
213,2008-07-10_14-16-11,2008-07-10_23-06-00,0.8259816584861792
214,2008-07-10_23-06-00,2008-07-10_23-42-36,0.7974683544303801
215,2008-07-10_23-42-36,2008-07-15_22-01-49,0.8026678088478247
216,2008-07-15_22-01-49,2008-07-16_23-45-11,0.827633162328203
217,2008-07-16_23-45-11,2008-07-17_18-26-45,0.8441851469829807
218,2008-07-17_18-26-45,2008-07-19_09-27-19,0.8127890544707091
219,2008-07-19_09-27-19,2008-07-19_22-57-00,0.8036097437839202
220,2008-07-19_22-57-00,2008-07-22_18-27-53,0.857717398188612
221,2008-07-22_18-27-53,2008-07-22_18-32-06,0.8697460030943783
222,2008-07-22_18-32-06,2008-07-27_12-10-07,0.8083655083655085
223,2008-07-27_12-10-07,2008-07-28_00-01-16,0.8159365364850978
224,2008-07-28_00-01-16,2008-08-05_13-10-34,0.7145454545454544
225,2008-08-05_13-10-34,2008-08-05_13-16-18,0.7972474216136045
226,2008-08-05_13-16-18,2008-08-06_17-39-30,0.8328446759339102
227,2008-08-06_17-39-30,2008-08-09_16-15-14,0.813010934427926
228,2008-08-09_16-15-14,2008-08-17_14-12-26,0.7689546285524349
229,2008-08-17_14-12-26,2008-08-17_14-17-48,0.7830147914242978
230,2008-08-17_14-17-48,2008-08-19_11-28-52,0.8102169638853438
231,2008-08-19_11-28-52,2008-08-19_22-26-05,0.8285674864613155
232,2008-08-19_22-26-05,2008-08-22_08-25-26,0.8256938673757687
233,2008-08-22_08-25-26,2008-08-28_22-42-52,0.8261446582614466
234,2008-08-28_22-42-52,2008-08-29_08-37-07,0.7406016287186306
235,2008-08-29_08-37-07,2008-09-01_15-26-12,0.8025618833304485
236,2008-09-01_15-26-12,2008-09-04_13-22-58,0.8261035139345685
237,2008-09-04_13-22-58,2008-09-13_14-59-38,0.7956335255238365
238,2008-09-13_14-59-38,2008-09-16_19-35-42,0.7662721893491126
239,2008-09-16_19-35-42,2008-09-22_21-34-24,0.8141493542953394
240,2008-09-22_21-34-24,2008-09-25_10-48-06,0.7583216783216784
241,2008-09-25_10-48-06,2008-09-25_11-50-13,0.8509090909090911
242,2008-09-25_11-50-13,2008-09-26_15-14-56,0.852356215213358
243,2008-09-26_15-14-56,2008-09-27_14-01-22,0.7809867629362215
244,2008-09-27_14-01-22,2008-09-28_13-50-57,0.7846670199611379
