compare,timestampA,timestampB,hungarian
103,2007-11-14_10-18-33,2007-11-15_07-02-55,0.7933298319327731
104,2007-11-15_07-02-55,2007-11-18_05-36-50,0.7903385317611259
105,2007-11-18_05-36-50,2007-11-22_00-58-49,0.7987473903966597
106,2007-11-22_00-58-49,2007-11-22_01-10-41,0.8065530303030304
107,2007-11-22_01-10-41,2007-11-23_21-20-21,0.8118181818181821
108,2007-11-23_21-20-21,2007-11-23_23-28-55,0.7663915094339623
109,2007-11-23_23-28-55,2007-11-23_23-39-01,0.7961666666666667
110,2007-11-23_23-39-01,2007-11-25_03-15-24,0.8226195426195427
111,2007-11-25_03-15-24,2007-11-28_19-23-12,0.8006157044618583
112,2007-11-28_19-23-12,2007-12-02_03-27-42,0.8027050750079794
113,2007-12-02_03-27-42,2007-12-02_08-56-53,0.8344316979903991
114,2007-12-02_08-56-53,2007-12-10_07-06-04,0.8023565333124557
115,2007-12-10_07-06-04,2007-12-22_15-40-13,0.8419322007359274
116,2007-12-22_15-40-13,2007-12-22_17-00-11,0.823021181716834
117,2007-12-22_17-00-11,2007-12-24_14-09-19,0.8301328795981203
118,2007-12-24_14-09-19,2007-12-25_01-08-58,0.7808843702089889
119,2007-12-25_01-08-58,2007-12-25_04-30-14,0.8027918986524653
120,2007-12-25_04-30-14,2008-01-05_03-26-41,0.7682476010696869
121,2008-01-05_03-26-41,2008-01-06_06-27-17,0.7875176970268996
122,2008-01-06_06-27-17,2008-01-07_19-06-47,0.8070492000481174
123,2008-01-07_19-06-47,2008-01-08_20-32-12,0.7857973455230763
124,2008-01-08_20-32-12,2008-01-13_15-23-27,0.8150327615708862
125,2008-01-13_15-23-27,2008-01-13_18-43-50,0.7862754062928631
126,2008-01-13_18-43-50,2008-01-14_16-10-11,0.8321877121520708
127,2008-01-14_16-10-11,2008-01-18_20-41-24,0.7391117029609899
128,2008-01-18_20-41-24,2008-01-28_22-47-03,0.8024546591619762
129,2008-01-28_22-47-03,2008-02-01_06-53-50,0.8185578491031302
130,2008-02-01_06-53-50,2008-02-01_23-25-32,0.8135465139402619
131,2008-02-01_23-25-32,2008-02-03_23-52-41,0.8152129817444219
132,2008-02-03_23-52-41,2008-02-04_13-12-16,0.756890376829648
133,2008-02-04_13-12-16,2008-02-08_15-04-00,0.7066532258064515
134,2008-02-08_15-04-00,2008-02-08_18-24-54,0.7276935490720684
135,2008-02-08_18-24-54,2008-02-11_11-44-38,0.7862857142857144
136,2008-02-11_11-44-38,2008-02-13_16-52-00,0.8392244897959181
137,2008-02-13_16-52-00,2008-02-14_20-37-54,0.7813725490196076
138,2008-02-14_20-37-54,2008-02-15_02-27-19,0.7881568627450981
139,2008-02-15_02-27-19,2008-02-15_15-17-23,0.7827872184730467
140,2008-02-15_15-17-23,2008-02-16_23-28-42,0.7943588469184893
141,2008-02-16_23-28-42,2008-02-18_12-07-49,0.802727119216481
142,2008-02-18_12-07-49,2008-02-18_21-08-49,0.7233094730429485
143,2008-02-18_21-08-49,2008-02-18_23-24-46,0.8123667377398722
144,2008-02-18_23-24-46,2008-02-19_02-57-07,0.8275205604629913
145,2008-02-19_02-57-07,2008-02-19_11-26-28,0.8120320753999923
146,2008-02-19_11-26-28,2008-02-19_11-36-22,0.7577981651376148
147,2008-02-19_11-36-22,2008-02-19_23-42-22,0.7418236525379382
148,2008-02-19_23-42-22,2008-02-20_22-29-52,0.7945776850886342
149,2008-02-20_22-29-52,2008-02-22_22-24-48,0.8281572786117615
150,2008-02-22_22-24-48,2008-02-24_22-45-04,0.8204195804195803
151,2008-02-24_22-45-04,2008-02-24_23-32-36,0.8349571183533446
152,2008-02-24_23-32-36,2008-02-26_18-25-24,0.7483361921097769
153,2008-02-26_18-25-24,2008-02-26_20-13-52,0.7965109818882179
154,2008-02-26_20-13-52,2008-02-27_09-39-04,0.7588799585169822
155,2008-02-27_09-39-04,2008-02-27_11-54-59,0.7716158022842164
156,2008-02-27_11-54-59,2008-03-12_22-10-25,0.8151282531361169
157,2008-03-12_22-10-25,2008-03-17_09-10-39,0.7679225536368393
158,2008-03-17_09-10-39,2008-03-17_09-13-22,0.7866300366300365
159,2008-03-17_09-13-22,2008-03-17_09-17-27,0.767628205128205
160,2008-03-17_09-17-27,2008-03-17_09-21-26,0.7422815279958136
161,2008-03-17_09-21-26,2008-03-17_09-25-05,0.7577941176470588
162,2008-03-17_09-25-05,2008-03-19_23-15-26,0.8089138576779027
163,2008-03-19_23-15-26,2008-03-20_16-04-36,0.7939340530219582
164,2008-03-20_16-04-36,2008-03-21_18-29-01,0.8058794431488939
165,2008-03-21_18-29-01,2008-03-25_01-17-40,0.7644154470111092
166,2008-03-25_01-17-40,2008-03-26_13-32-30,0.8162883845126834
167,2008-03-26_13-32-30,2008-03-26_15-12-11,0.7970313358988456
168,2008-03-26_15-12-11,2008-03-27_13-14-29,0.8280014378145218
169,2008-03-27_13-14-29,2008-03-29_17-26-10,0.801700631458094
170,2008-03-29_17-26-10,2008-04-01_14-47-57,0.808494293239684
171,2008-04-01_14-47-57,2008-04-05_00-07-46,0.7567527945757743
172,2008-04-05_00-07-46,2008-04-05_02-44-30,0.739693175806736
173,2008-04-05_02-44-30,2008-04-06_07-17-02,0.7732322341738671
174,2008-04-06_07-17-02,2008-04-12_20-07-53,0.7790059138270911
175,2008-04-12_20-07-53,2008-04-13_08-20-00,0.8170937764010139
176,2008-04-13_08-20-00,2008-04-13_22-41-27,0.8546849087893865
177,2008-04-13_22-41-27,2008-04-21_02-21-45,0.8659134881149806
178,2008-04-21_02-21-45,2008-04-21_05-05-17,0.8492260917634051
179,2008-04-21_05-05-17,2008-04-21_20-27-29,0.8565851299060256
180,2008-04-21_20-27-29,2008-04-22_00-16-29,0.8638763728527178
181,2008-04-22_00-16-29,2008-04-23_05-46-55,0.8368613662456946
182,2008-04-23_05-46-55,2008-05-13_02-43-27,0.8239092996555686
183,2008-05-13_02-43-27,2008-05-16_16-10-31,0.8135418961592128
184,2008-05-16_16-10-31,2008-05-18_14-39-43,0.8020186915887849
185,2008-05-18_14-39-43,2008-05-18_23-05-34,0.786666666666667
186,2008-05-18_23-05-34,2008-05-19_08-25-23,0.7675232774674118
187,2008-05-19_08-25-23,2008-05-22_02-07-58,0.7667483983231825
188,2008-05-22_02-07-58,2008-05-22_21-56-26,0.8186160344215054
189,2008-05-22_21-56-26,2008-05-24_20-47-18,0.8350373031224095
190,2008-05-24_20-47-18,2008-05-26_12-01-49,0.8268266687719574
191,2008-05-26_12-01-49,2008-05-27_08-41-32,0.8237476808905378
192,2008-05-27_08-41-32,2008-05-27_10-55-34,0.7329618194141125
193,2008-05-27_10-55-34,2008-05-28_12-00-59,0.8202424881391672
194,2008-05-28_12-00-59,2008-06-01_22-36-39,0.7992241683319619
195,2008-06-01_22-36-39,2008-06-02_04-51-29,0.7720197121401752
196,2008-06-02_04-51-29,2008-06-02_13-28-47,0.8131631431990426
197,2008-06-02_13-28-47,2008-06-02_18-59-16,0.7259570494864613
198,2008-06-02_18-59-16,2008-06-04_11-28-24,0.7404738860809407
199,2008-06-04_11-28-24,2008-06-04_22-41-14,0.7786068723650336
200,2008-06-04_22-41-14,2008-06-12_20-23-03,0.785547005687521
201,2008-06-12_20-23-03,2008-06-13_11-16-09,0.8125348500055761
202,2008-06-13_11-16-09,2008-06-15_18-35-34,0.7871352548305296
203,2008-06-15_18-35-34,2008-06-15_19-02-31,0.8269223900853602
204,2008-06-15_19-02-31,2008-06-15_20-14-26,0.7877609639904724
205,2008-06-15_20-14-26,2008-06-15_20-15-27,0.7867451310074264
206,2008-06-15_20-15-27,2008-06-16_04-09-25,0.8459380692167575
207,2008-06-16_04-09-25,2008-06-23_22-31-52,0.8557741347905287
208,2008-06-23_22-31-52,2008-07-01_12-20-20,0.7912155892360038
209,2008-07-01_12-20-20,2008-07-04_10-25-44,0.7622232078883618
210,2008-07-04_10-25-44,2008-07-09_09-50-33,0.8194872885863206
211,2008-07-09_09-50-33,2008-07-09_21-24-18,0.8478885224976065
212,2008-07-09_21-24-18,2008-07-10_14-16-11,0.8234939545438431
213,2008-07-10_14-16-11,2008-07-10_23-06-00,0.805008700399195
214,2008-07-10_23-06-00,2008-07-10_23-42-36,0.8280050496434544
215,2008-07-10_23-42-36,2008-07-15_22-01-49,0.7964454318244931
216,2008-07-15_22-01-49,2008-07-16_23-45-11,0.7755608561113979
217,2008-07-16_23-45-11,2008-07-17_18-26-45,0.7593476018566271
218,2008-07-17_18-26-45,2008-07-19_09-27-19,0.7746802557953635
219,2008-07-19_09-27-19,2008-07-19_22-57-00,0.8159472422062349
220,2008-07-19_22-57-00,2008-07-22_18-27-53,0.8471834343709553
221,2008-07-22_18-27-53,2008-07-22_18-32-06,0.7937031380172175
222,2008-07-22_18-32-06,2008-07-27_12-10-07,0.7715869715869716
223,2008-07-27_12-10-07,2008-07-28_00-01-16,0.7726895406751523
224,2008-07-28_00-01-16,2008-08-05_13-10-34,0.6971103896103894
225,2008-08-05_13-10-34,2008-08-05_13-16-18,0.7763337211234834
226,2008-08-05_13-16-18,2008-08-06_17-39-30,0.8101229522887764
227,2008-08-06_17-39-30,2008-08-09_16-15-14,0.8082196596821827
228,2008-08-09_16-15-14,2008-08-17_14-12-26,0.7978536122960259
229,2008-08-17_14-12-26,2008-08-17_14-17-48,0.7787257092558737
230,2008-08-17_14-17-48,2008-08-19_11-28-52,0.7915560001379737
