compare,timestampA,timestampB,hungarian
107,2007-11-22_01-10-41,2007-11-23_21-20-21,0.6074363425925926
108,2007-11-23_21-20-21,2007-11-23_23-28-55,0.6054761904761904
109,2007-11-23_23-28-55,2007-11-23_23-39-01,0.5985923423423426
110,2007-11-23_23-39-01,2007-11-25_03-15-24,0.5993987750744506
111,2007-11-25_03-15-24,2007-11-28_19-23-12,0.6075956780182135
112,2007-11-28_19-23-12,2007-12-02_03-27-42,0.6026674570243036
113,2007-12-02_03-27-42,2007-12-02_08-56-53,0.6028983712144673
114,2007-12-02_08-56-53,2007-12-10_07-06-04,0.5926982480405716
115,2007-12-10_07-06-04,2007-12-22_15-40-13,0.6081396009776618
116,2007-12-22_15-40-13,2007-12-22_17-00-11,0.6103689838055532
117,2007-12-22_17-00-11,2007-12-24_14-09-19,0.6064887201250839
118,2007-12-24_14-09-19,2007-12-25_01-08-58,0.598654209765321
119,2007-12-25_01-08-58,2007-12-25_04-30-14,0.5997656607224506
120,2007-12-25_04-30-14,2008-01-05_03-26-41,0.6021034180543386
121,2008-01-05_03-26-41,2008-01-06_06-27-17,0.5961277985817868
122,2008-01-06_06-27-17,2008-01-07_19-06-47,0.5993865030674849
123,2008-01-07_19-06-47,2008-01-08_20-32-12,0.602790809575364
124,2008-01-08_20-32-12,2008-01-13_15-23-27,0.6094069529652353
125,2008-01-13_15-23-27,2008-01-13_18-43-50,0.602766463000679
126,2008-01-13_18-43-50,2008-01-14_16-10-11,0.6067549219280378
127,2008-01-14_16-10-11,2008-01-18_20-41-24,0.610707011929008
128,2008-01-18_20-41-24,2008-01-28_22-47-03,0.6055458768873404
129,2008-01-28_22-47-03,2008-02-01_06-53-50,0.6054909579178928
130,2008-02-01_06-53-50,2008-02-01_23-25-32,0.6057962155102948
131,2008-02-01_23-25-32,2008-02-03_23-52-41,0.5991552974519992
132,2008-02-03_23-52-41,2008-02-04_13-12-16,0.599931573245139
133,2008-02-04_13-12-16,2008-02-08_15-04-00,0.6058609722853252
134,2008-02-08_15-04-00,2008-02-08_18-24-54,0.6078856779195231
135,2008-02-08_18-24-54,2008-02-11_11-44-38,0.5978648648648646
136,2008-02-11_11-44-38,2008-02-13_16-52-00,0.6025135135135135
137,2008-02-13_16-52-00,2008-02-14_20-37-54,0.6030684931506848
138,2008-02-14_20-37-54,2008-02-15_02-27-19,0.5993424657534248
139,2008-02-15_02-27-19,2008-02-15_15-17-23,0.6027603870233352
140,2008-02-15_15-17-23,2008-02-16_23-28-42,0.6071570576540756
141,2008-02-16_23-28-42,2008-02-18_12-07-49,0.6040249433106574
142,2008-02-18_12-07-49,2008-02-18_21-08-49,0.5922587765398359
143,2008-02-18_21-08-49,2008-02-18_23-24-46,0.5949127601429473
144,2008-02-18_23-24-46,2008-02-19_02-57-07,0.6017639077340566
145,2008-02-19_02-57-07,2008-02-19_11-26-28,0.5958499600957701
146,2008-02-19_11-26-28,2008-02-19_11-36-22,0.602254259501966
147,2008-02-19_11-36-22,2008-02-19_23-42-22,0.597409733124019
148,2008-02-19_23-42-22,2008-02-20_22-29-52,0.594079480940795
149,2008-02-20_22-29-52,2008-02-22_22-24-48,0.5883769261962694
150,2008-02-22_22-24-48,2008-02-24_22-45-04,0.5806388206388211
151,2008-02-24_22-45-04,2008-02-24_23-32-36,0.5914250614250616
152,2008-02-24_23-32-36,2008-02-26_18-25-24,0.598308080808081
153,2008-02-26_18-25-24,2008-02-26_20-13-52,0.597047791893527
154,2008-02-26_20-13-52,2008-02-27_09-39-04,0.594434361766485
155,2008-02-27_09-39-04,2008-02-27_11-54-59,0.6009303527587544
156,2008-02-27_11-54-59,2008-03-12_22-10-25,0.5968581123539023
157,2008-03-12_22-10-25,2008-03-17_09-10-39,0.5945606904511016
158,2008-03-17_09-10-39,2008-03-17_09-13-22,0.5977529932753816
159,2008-03-17_09-13-22,2008-03-17_09-17-27,0.586227106227106
160,2008-03-17_09-17-27,2008-03-17_09-21-26,0.6039804639804639
161,2008-03-17_09-21-26,2008-03-17_09-25-05,0.5889215686274507
162,2008-03-17_09-25-05,2008-03-19_23-15-26,0.5942831876820648
163,2008-03-19_23-15-26,2008-03-20_16-04-36,0.5993268549448332
164,2008-03-20_16-04-36,2008-03-21_18-29-01,0.5988207308432032
165,2008-03-21_18-29-01,2008-03-25_01-17-40,0.6011320257996579
166,2008-03-25_01-17-40,2008-03-26_13-32-30,0.603816199376947
167,2008-03-26_13-32-30,2008-03-26_15-12-11,0.5989096573208722
168,2008-03-26_15-12-11,2008-03-27_13-14-29,0.601381552214547
169,2008-03-27_13-14-29,2008-03-29_17-26-10,0.59719382539358
170,2008-03-29_17-26-10,2008-04-01_14-47-57,0.5893733387855243
171,2008-04-01_14-47-57,2008-04-05_00-07-46,0.5979202316703961
172,2008-04-05_00-07-46,2008-04-05_02-44-30,0.5966604361370716
